specObjID,class,subClass,z,zWarning,snMedian
5074581881460381696,GALAXY,null,0.454585,0,2.500823
5074582431216195584,GALAXY,null,0.4477232,0,1.746155
5074582706094102528,GALAXY,null,0.3491379,0,4.981377
5074583530727823360,GALAXY,null,0.5485114,0,1.744826
5074584355361544192,QSO,BROADLINE,2.309307,0,1.132239
5074584630239451136,GALAXY,null,0.4487668,0,2.423277
5074585179995265024,GALAXY,null,0.5150366,0,1.698801
5074585729751078912,GALAXY,null,0.4479568,0,2.885983
5074586004628985856,GALAXY,null,0.3963819,0,3.47428
5074586279506892800,GALAXY,null,0.6796029,0,1.351095
5074586554384799744,QSO,null,0.6764225,0,1.57197
5074586829262706688,GALAXY,null,0.6750606,0,1.420276
5074587104140613632,GALAXY,null,0.2201096,0,9.479796
5074587379018520576,GALAXY,null,0.4452571,0,2.103112
5074587653896427520,GALAXY,null,0.3958802,0,3.384238
5074587928774334464,GALAXY,null,0.4499882,0,3.094011
5074588203652241408,QSO,BROADLINE,1.981187,0,2.026965
5074588478530148352,GALAXY,null,0.4679433,0,2.861285
5074589028285962240,STAR,M5III (221615),0.0001095985,0,1.901513
5074589303163869184,GALAXY,null,0.3183882,0,7.883116
5074589578041776128,GALAXY,null,0.5862712,0,2.13122
5074589852919683072,GALAXY,null,0.3646648,0,7.003191
5074590402675496960,QSO,BROADLINE,2.562079,0,10.10174
5074590952431310848,GALAXY,null,0.2450991,0,9.652304
5074591502187124736,STAR,F3/F5V (30743),4.057616E-05,0,33.43272
5074591777065031680,STAR,M1 (204445),8.443478E-05,0,6.222674
5074592326820845568,QSO,null,1.256067,0,1.769031
5074592601698752512,GALAXY,null,0.2580365,0,10.80766
5074592876576659456,STAR,M3III (44478),8.137592E-05,0,1.332644
5074593151454566400,GALAXY,null,0.3205387,0,6.859531
5074593426332473344,GALAXY,null,0.246202,0,10.53762
5074593701210380288,GALAXY,null,0.400124,0,3.549643
5074593976088287232,GALAXY,null,0.4664123,0,2.138098
5074594525844101120,GALAXY,null,0.283779,0,9.6401
5074595075599915008,GALAXY,null,0.5904932,0,1.815358
5074595350477821952,QSO,null,2.606129,0,1.256948
5074595625355728896,GALAXY,null,0.5480924,0,1.71981
5074595900233635840,QSO,null,2.982125,0,6.793684
5074596175111542784,GALAXY,null,0.6768286,0,1.00572
5074596449989449728,QSO,null,2.105812,0,1.112239
5074596724867356672,GALAXY,null,0.4647394,0,3.632176
5074596999745263616,STAR,A0IVn (25642),-2.066568E-05,0,3.534602
5074597274623170560,STAR,G8V (101501),1.980601E-05,0,15.70702
5074597549501077504,QSO,BROADLINE,2.792172,0,11.23129
5074597824378984448,GALAXY,null,0.4806283,0,2.053493
5074598099256891392,GALAXY,null,0.2529274,0,12.60084
5074598374134798336,GALAXY,null,0.625443,0,1.541602
5074598649012705280,QSO,BROADLINE,2.813308,0,3.974595
5074598923890612224,GALAXY,null,0.5473596,0,1.77554
5074599198768519168,QSO,BROADLINE,2.738618,0,2.405525
5074599473646426112,GALAXY,null,0.6731646,0,1.432925
5074600023402240000,STAR,M4.5:III (123657),0.0001383394,0,2.163123
5074600573158053888,STAR,F2V (33256),3.404458E-05,0,14.33626
5074534327582480384,GALAXY,null,0.4191547,0,5.669493
5074534602460387328,STAR,F6V (16673),0.0001635701,0,9.898077
5074534877338294272,QSO,BROADLINE,2.200902,0,2.535558
5074535152216201216,GALAXY,null,0.4451614,0,1.726425
5074535701972015104,GALAXY,null,0.4514589,0,2.470723
5074536251727828992,GALAXY,null,0.6218784,0,2.449901
5074536526605735936,GALAXY,null,0.216887,0,16.0285
5074536801483642880,GALAXY,null,0.4060893,0,2.626874
5074537076361549824,QSO,null,0.8051444,0,2.279538
9318189365275678720,GALAXY,null,0.7837908,0,1.06716
9318189640153585664,QSO,BROADLINE,0.8998119,0,5.591294
9318190189909399552,STAR,M1 (204445),-0.0001388673,0,8.452937
9318190739665213440,STAR,K0V (10780),-9.240983E-05,0,3.227661
9318191564298934272,GALAXY,null,0.5676653,0,1.869898
9318192388932655104,QSO,BROADLINE,1.757432,0,5.771088
9318192663810562048,GALAXY,STARBURST,0.5573063,0,3.399193
9318193213566375936,QSO,null,0.9159831,0,1.802059
9318193488444282880,STAR,K3V (32147),0.0001583345,0,4.89915
9318193763322189824,GALAXY,null,0.8118126,0,0.8766967
9318194038200096768,QSO,BROADLINE,2.219357,0,3.162044
9318194313078003712,GALAXY,null,0.6533675,0,1.325561
9318194587955910656,QSO,BROADLINE,1.998853,0,3.278947
9318194862833817600,QSO,BROADLINE,1.671462,0,2.010324
9318195137711724544,QSO,BROADLINE,0.9907337,0,5.106906
9318197061857073152,GALAXY,null,0.7106231,0,1.623044
9318197336734980096,QSO,null,1.262848,0,3.693225
9318198436246607872,STAR,F8V (G_243-63),0.0002139897,0,5.246629
9318198986002421760,QSO,null,2.893279,0,3.047603
9318200085514049536,QSO,BROADLINE,0.7963502,0,4.341587
9318200360391956480,STAR,M4.5:III (123657),-1.908508E-05,0,2.327424
9318200910147770368,STAR,M5III (221615),6.473105E-05,0,2.462284
9318201459903584256,STAR,A8V (155514),0.0003196796,0,10.73421
9318203384048932864,STAR,G0Va (143761),-0.0001197401,0,1.845907
9318203658926839808,STAR,K3V (32147),3.003409E-05,0,2.739597
9318204483560560640,STAR,F3/F5V (30743),-0.0002457696,0,56.6483
9318204758438467584,STAR,K3V (32147),-9.027849E-05,0,11.51652
9318205033316374528,QSO,null,1.086171,0,1.309756
9318205308194281472,GALAXY,null,0.7166268,0,1.199826
11515705759536273408,GALAXY,null,0.8268166,0,0.9879244
11515707133925808128,QSO,BROADLINE,1.835424,0,7.242954
11515707408803715072,GALAXY,null,0.9191699,0,1.7054
11515707683681622016,QSO,BROADLINE,2.250497,0,1.500888
11515708508315342848,GALAXY,null,0.3433369,0,1.512883
11515709058071156736,GALAXY,null,0.805038,0,1.287629
11515709332949063680,GALAXY,null,1.418248,0,1.647324
11515709882704877568,QSO,BROADLINE,1.791589,0,6.904578
11515710157582784512,QSO,BROADLINE,1.470128,0,4.21171
11515710432460691456,QSO,null,1.369913,0,2.273086
11515710707338598400,QSO,BROADLINE,0.9574597,0,2.916951
11515711531972319232,QSO,BROADLINE,2.386169,0,17.38294
11515711806850226176,GALAXY,null,0.7833455,0,1.095515
11515712356606040064,STAR,Ldwarf,0.0001813807,0,0.4059489
11515713181239760896,QSO,null,1.157118,0,4.886545
11515713730995574784,QSO,BROADLINE,1.552626,0,1.685289
11515714005873481728,QSO,BROADLINE,1.581812,0,2.478808
11515714280751388672,QSO,BROADLINE,2.44197,0,2.222559
11515714555629295616,GALAXY,null,0.6962726,0,1.289043
11515714830507202560,QSO,BROADLINE,1.020582,0,3.042497
11515715105385109504,GALAXY,null,0.5138696,0,1.613753
11515715380263016448,QSO,BROADLINE,1.428383,0,1.136423
11515715655140923392,GALAXY,null,0.6134369,0,1.78906
11515715930018830336,QSO,BROADLINE,1.775369,0,4.010542
11515716204896737280,QSO,null,1.026643,0,3.06965
11515716479774644224,QSO,null,2.25702,0,2.072018
11515716754652551168,QSO,BROADLINE,1.884984,0,6.40584
11515717029530458112,QSO,BROADLINE,1.927869,0,5.390976
11515717854164178944,GALAXY,null,0.72241,0,1.425044
11515718129042085888,QSO,null,1.432358,0,6.484102
11515718403919992832,QSO,BROADLINE,1.210159,0,6.162965
11515718678797899776,QSO,null,0.7111363,0,2.515951
11515718953675806720,GALAXY,null,0.7330268,0,1.244425
11515719228553713664,QSO,null,0.6378068,0,1.74378
11515719778309527552,QSO,null,1.251576,0,1.867782
11515720053187434496,GALAXY,null,0.6779528,0,0.9764145
11515720328065341440,QSO,BROADLINE,2.385836,0,3.504154
11515720602943248384,QSO,null,1.498417,0,2.240417
11515720877821155328,GALAXY,null,0.8289871,0,4.4897
11515721152699062272,QSO,BROADLINE,1.373319,0,4.311589
4106180691628414976,QSO,null,1.255041,0,1.297108
11742263977421592576,GALAXY,null,0.9052051,0,0.7263952
11742264252299499520,GALAXY,null,0.8269427,0,1.277707
11742264527177406464,GALAXY,null,0.8278034,0,0.9613041
11742264802055313408,GALAXY,null,0.9057727,0,0.7911782
11742265076933220352,GALAXY,null,0.8247147,0,0.9030197
11742265626689034240,STAR,F3/F5V (30743),-0.0003605949,0,42.17653
11742266176444848128,GALAXY,null,0.8077453,0,0.7906324
11742266451322755072,GALAXY,null,0.8017181,0,0.7289333
11742267275956475904,GALAXY,null,1.050486,0,1.180246
11742267550834382848,GALAXY,null,0.7233227,0,1.55144
11742267825712289792,GALAXY,null,0.8258364,0,0.7583976
11742268650346010624,GALAXY,null,0.7998078,0,0.9895962
11742269200101824512,GALAXY,null,0.722211,0,1.052918
11742269474979731456,GALAXY,null,0.7516123,0,0.7556471
11742270024735545344,GALAXY,null,0.9130393,0,0.9623338
11742270299613452288,STAR,F3/F5V (30743),0.0002975413,0,38.42874
11742270574491359232,STAR,F3/F5V (30743),0.0003324041,0,26.1447
11742271399125080064,GALAXY,null,0.7578472,0,1.013279
11742272223758800896,GALAXY,null,1.357747,0,0.5922934
11742272498636707840,GALAXY,null,0.7515247,0,1.050138
11742273323270428672,GALAXY,null,0.7714117,0,0.909171
11742273873026242560,GALAXY,null,0.8112722,0,1.034995
11742274422782056448,GALAXY,null,0.7809463,0,1.379344
11742274697659963392,GALAXY,null,0.9725853,0,1.016431
11742276072049498112,GALAXY,null,0.9054821,0,0.8861513
11742276346927405056,GALAXY,null,0.956713,0,0.8345854
11742276896683218944,STAR,F0IV (81937),3.260408E-05,0,47.85493
11742277171561125888,GALAXY,null,0.8026714,0,0.8107173
11742277446439032832,GALAXY,null,0.8044429,0,0.7762257
11742277721316939776,GALAXY,null,0.8883065,0,1.151767
11742277996194846720,GALAXY,null,0.9093966,0,0.6187143
11742278271072753664,GALAXY,null,0.8032416,0,1.253089
11742278545950660608,GALAXY,null,0.8733359,0,0.8605241
11742278820828567552,GALAXY,null,0.9040367,0,0.6770315
11742280195218102272,STAR,F3/F5V (30743),-1.749603E-06,0,32.67089
11742280470096009216,GALAXY,null,0.8246797,0,0.9167538
11742280744973916160,GALAXY,null,0.7978572,0,1.097247
8597389398093617152,QSO,BROADLINE,1.440738,0,6.091385
8597389947849431040,QSO,BROADLINE,1.195,0,6.208705
8597390497605244928,QSO,BROADLINE,1.22705,0,5.859845
8597391047361058816,QSO,BROADLINE,1.933389,0,3.887672
5074600848035960832,QSO,BROADLINE,2.719181,0,5.969319
5074601122913867776,GALAXY,null,0.6726558,0,0.977474
5074601397791774720,GALAXY,null,0.3671316,0,4.448951
5448474386230433792,QSO,BROADLINE,3.083571,0,7.734701
5448474661108340736,GALAXY,null,0.5910252,0,1.9821
5448475210864154624,GALAXY,null,0.5913437,0,1.776411
5448475760619968512,GALAXY,null,0.5900786,0,2.064083
5448476035497875456,STAR,A8V (155514),6.355151E-05,0,3.862606
5448476310375782400,GALAXY,null,0.5232155,0,2.238013
5448476585253689344,GALAXY,null,0.4869614,0,2.56484
5448476860131596288,GALAXY,null,0.8376206,0,1.652377
5448477135009503232,GALAXY,null,0.5075021,0,2.873348
5448477409887410176,GALAXY,null,0.5440653,0,2.811202
5448477684765317120,GALAXY,null,0.4061026,0,4.234435
5448478234521131008,STAR,F3/F5V (30743),0.0002059855,0,45.45544
5448478509399037952,GALAXY,null,0.481481,0,1.614048
5448478784276944896,QSO,BROADLINE,2.229114,0,5.296674
5448479059154851840,GALAXY,null,0.48172,0,3.514452
5448479334032758784,STAR,G1V (95128),0.0009014093,0,4.319543
5448479608910665728,GALAXY,null,0.4084864,0,5.131229
5448479883788572672,STAR,K5Ve (118100),6.464939E-05,0,26.99583
5448480433544386560,QSO,null,3.033427,0,1.017578
5448480708422293504,GALAXY,null,0.4776528,0,1.735764
5448481258178107392,GALAXY,null,0.4617628,0,3.101866
5448481533056014336,GALAXY,null,0.3121935,0,9.634835
5448481807933921280,GALAXY,null,0.4562986,0,3.254719
5448482082811828224,GALAXY,null,0.4101907,0,6.137794
5448482357689735168,GALAXY,null,0.552951,0,2.105541
5448482632567642112,GALAXY,AGN,0.07527387,0,25.32524
5448482907445549056,GALAXY,null,0.7430372,0,1.412874
5448483182323456000,QSO,null,0.7773699,0,2.230071
5448483457201362944,GALAXY,null,0.5593495,0,1.93864
5448483732079269888,STAR,F3/F5V (30743),0.0001389089,0,24.52179
5448484006957176832,STAR,M4.5:III (123657),5.623182E-05,0,2.709175
5448484281835083776,GALAXY,null,0.2948374,0,10.92391
5448484556712990720,GALAXY,null,0.4982083,0,2.631121
5448484831590897664,GALAXY,null,0.3154233,0,8.72902
5448485106468804608,GALAXY,null,0.573079,0,3.066103
5448485381346711552,STAR,WDcooler,0.0001719147,0,2.251745
5448485656224618496,GALAXY,null,0.6730046,0,1.6105
5448485931102525440,QSO,BROADLINE,2.683962,0,3.846548
5448486205980432384,GALAXY,null,0.6149098,0,1.895883
5448486755736246272,QSO,BROADLINE,2.551107,0,1.487866
5448487305492060160,GALAXY,null,0.6150328,0,1.823541
5448487580369967104,STAR,G0 (G_101-29),-0.0001151973,0,3.010682
5448487855247874048,QSO,null,0.347362,0,1.74723
5448488405003687936,GALAXY,null,0.5913723,0,1.971858
5448488679881594880,GALAXY,null,0.3283299,0,9.038846
5448488954759501824,GALAXY,null,0.5993672,0,1.936174
5448489229637408768,QSO,BROADLINE,3.123431,0,11.79647
5448489504515315712,GALAXY,null,0.2836445,0,2.810851
5448489779393222656,GALAXY,null,0.458295,0,2.527099
5448490054271129600,GALAXY,null,0.5714055,0,3.470634
5448490329149036544,STAR,F3/F5V (30743),-0.0001386793,0,29.27521
5448490604026943488,GALAXY,null,0.5531648,0,2.638435
5448490878904850432,STAR,A1V (95418),-0.0004099813,0,1.244033
5448491153782757376,GALAXY,null,0.5117159,0,3.234405
5448491703538571264,GALAXY,null,0.2805098,0,2.482948
5448491978416478208,GALAXY,null,0.581991,0,2.734711
5448492253294385152,GALAXY,null,0.6112171,0,1.8256
5448492803050199040,GALAXY,null,0.5760172,0,1.725569
5448493352806012928,GALAXY,null,0.5752222,0,1.755132
5448493627683919872,STAR,F3/F5V (30743),-0.0001622059,0,22.47825
5448493902561826816,GALAXY,null,0.510065,0,2.432246
5448494177439733760,STAR,M1 (204445),-6.597719E-05,0,51.2179
5448494452317640704,QSO,null,1.01396,0,3.338164
5448494727195547648,GALAXY,null,0.2836006,0,6.221517
5448495002073454592,GALAXY,null,0.5596942,0,1.582191
5448495276951361536,GALAXY,null,0.2758694,0,11.90169
5448495551829268480,GALAXY,null,0.6997252,0,1.585038
5448495826707175424,GALAXY,null,0.5600322,0,2.338384
5448496101585082368,GALAXY,null,0.6120249,0,3.45613
5448496376462989312,QSO,BROADLINE,2.345851,0,2.66838
5448496651340896256,GALAXY,null,0.5466326,0,1.857239
5448496926218803200,QSO,BROADLINE,2.551095,0,6.53205
5448497201096710144,GALAXY,null,0.5809293,0,1.836606
5448497475974617088,GALAXY,null,0.3584679,0,6.040239
5448497750852524032,GALAXY,null,0.5473675,0,3.240807
5448498300608337920,GALAXY,null,0.5221215,0,2.889825
5448498575486244864,GALAXY,null,0.5525803,0,2.319436
5448498850364151808,GALAXY,null,0.6179355,0,1.866777
5448499400119965696,GALAXY,null,0.5563307,0,2.299518
5448499674997872640,QSO,null,0.7364037,0,2.211912
5448499949875779584,GALAXY,null,0.5565332,0,2.667213
5448500224753686528,GALAXY,null,0.555058,0,2.166417
5448500499631593472,GALAXY,null,0.5988228,0,2.11762
5448500774509500416,QSO,BROADLINE,2.703396,0,2.337845
5448501049387407360,GALAXY,null,0.5441134,0,1.945541
5448501599143221248,STAR,M4II (175588),0.0001461121,0,2.419474
5448501874021128192,GALAXY,null,0.3563976,0,7.516653
5448502148899035136,GALAXY,null,0.6671813,0,2.156395
5448502423776942080,GALAXY,null,0.6507612,0,1.823527
5448502698654849024,GALAXY,null,0.6335348,0,1.577711
5448502973532755968,GALAXY,null,0.3566055,0,4.653826
5448503248410662912,GALAXY,null,0.5535455,0,2.596447
5448503523288569856,QSO,BROADLINE,2.714296,0,2.97046
5448503798166476800,GALAXY,null,0.6532865,0,1.751134
5448504073044383744,QSO,BROADLINE,2.878451,0,2.788056
5448504347922290688,GALAXY,null,0.6184003,0,2.162571
5449356194337806336,GALAXY,null,0.3723472,0,6.338175
5449356744093620224,STAR,M6III (148783),3.595637E-05,0,1.284784
5449357293849434112,GALAXY,null,0.396488,0,3.841427
5449357568727341056,GALAXY,null,0.6201079,0,1.749562
5449358668238968832,GALAXY,null,0.6535484,0,1.213507
5449358943116875776,GALAXY,null,0.4148384,0,5.024317
5449359217994782720,GALAXY,null,0.4624829,0,1.864874
5449359492872689664,STAR,F0IV (81937),0.0006446891,0,3.956182
2346510702161717248,GALAXY,STARFORMING,0.1153781,0,12.8011
2346510977039624192,STAR,F5,0.0002314855,0,9.666975
2346511251917531136,GALAXY,STARFORMING,0.1178806,0,16.1728
2346511526795438080,GALAXY,null,0.1922078,0,12.22148
2346512076551251968,GALAXY,null,0.07297999,0,20.80156
2346512351429158912,GALAXY,null,0.05931069,0,7.497266
2346512626307065856,STAR,M4,9.169042E-05,0,22.39833
2346512901184972800,GALAXY,STARBURST,0.04070173,0,9.455789
2346513176062879744,GALAXY,STARFORMING,0.11661,0,21.3004
2346514000696600576,GALAXY,STARFORMING,0.05108006,0,24.27425
2346514275574507520,GALAXY,null,0.1165177,0,23.40797
2346514550452414464,GALAXY,STARBURST,0.05082032,0,19.76174
2346515375086135296,GALAXY,null,0.1212972,0,7.003616
2346515649964042240,GALAXY,null,0.4012144,0,2.742294
6879504172607363072,GALAXY,null,0.4134411,0,4.545375
6879504447485270016,GALAXY,null,0.4162628,0,4.867778
6879504997241083904,GALAXY,null,0.4806234,0,2.049264
6879505272118990848,GALAXY,null,0.4087288,0,2.772726
6879506096752711680,GALAXY,null,0.4520784,0,4.184703
6879506371630618624,GALAXY,null,0.1776198,0,13.97855
6879506646508525568,GALAXY,null,0.3678724,0,7.420092
6879506921386432512,GALAXY,null,0.3785792,0,6.915382
6879507196264339456,GALAXY,null,0.5347846,0,2.15032
6879507471142246400,GALAXY,null,0.1724489,0,19.91992
6879507746020153344,QSO,BROADLINE,0.2167273,0,2.054309
6879508020898060288,GALAXY,null,0.2670452,0,11.87748
6879508570653874176,GALAXY,null,0.3977334,0,6.438944
6879508845531781120,GALAXY,null,0.5458099,0,1.425534
6879509120409688064,GALAXY,null,0.4200058,0,4.269428
6879509945043408896,GALAXY,null,0.4310841,0,3.874362
6879510219921315840,STAR,F8V (G_243-63),-0.0007945218,0,3.744593
6879510494799222784,GALAXY,null,0.5466722,0,1.77907
6879511044555036672,GALAXY,null,0.6102707,0,1.746163
6879511319432943616,QSO,BROADLINE,1.899933,0,1.686545
6879511594310850560,GALAXY,null,0.5962911,0,1.917469
6879511869188757504,STAR,F3/F5V (30743),-0.0009136131,0,15.26625
12069891231347660800,QSO,null,1.166008,0,5.285081
12069891506225567744,QSO,BROADLINE,1.888041,0,2.390761
12069891781103474688,STAR,M5III (221615),-0.0006636388,0,1.787392
12069892055981381632,QSO,BROADLINE,1.325376,0,5.850626
12069892605737195520,QSO,AGN BROADLINE,0.5393384,0,3.973695
12069892880615102464,QSO,BROADLINE,2.227067,0,2.53244
12069893430370916352,STAR,K3V (32147),-0.000266854,0,9.335505
12069893705248823296,STAR,K3V (32147),-0.0004071651,0,8.256801
12069893980126730240,QSO,BROADLINE,1.951234,0,10.8944
12069894255004637184,STAR,M5III (221615),2.112692E-05,0,2.170137
12069894529882544128,QSO,BROADLINE,1.734407,0,5.727501
12069894804760451072,GALAXY,STARBURST,0.03455874,0,4.812728
12069895354516264960,QSO,BROADLINE,1.374357,0,3.946113
12069895629394171904,QSO,BROADLINE,0.7984436,0,5.173546
12069895904272078848,GALAXY,null,0.6886938,0,1.289553
12069896179149985792,QSO,null,1.760001,0,1.638303
12069896454027892736,GALAXY,null,0.6588151,0,1.09
12069896728905799680,QSO,BROADLINE,1.73084,0,9.869211
12069897278661613568,QSO,BROADLINE,0.864128,0,4.649384
12069897553539520512,GALAXY,null,0.7938214,0,0.7152688
12069897828417427456,GALAXY,STARBURST,0.06348629,0,7.643969
12069898103295334400,GALAXY,null,0.6152153,0,1.524021
12069898378173241344,QSO,BROADLINE,1.129532,0,3.072786
12069898927929055232,QSO,BROADLINE,0.9465903,0,3.242604
12069899202806962176,GALAXY,null,0.5835175,0,1.213685
12069899477684869120,QSO,BROADLINE,2.137663,0,2.350698
12069899752562776064,QSO,BROADLINE,1.349854,0,10.03036
12069900302318589952,QSO,null,1.503692,0,1.030396
12069900852074403840,GALAXY,null,0.3947554,0,1.00242
12069901126952310784,QSO,BROADLINE,1.740362,0,1.976507
12069901676708124672,QSO,BROADLINE,1.018593,0,8.55979
12069901951586031616,QSO,BROADLINE,1.243211,0,7.131371
12069902226463938560,QSO,BROADLINE,1.354519,0,3.095435
12069902501341845504,QSO,STARBURST BROADLINE,0.5012104,0,4.844516
12069903051097659392,STAR,F2V (33256),2.84719E-06,0,4.207628
12069903600853473280,QSO,BROADLINE,1.360201,0,2.285651
12069903875731380224,QSO,BROADLINE,1.804611,0,2.438814
12069904150609287168,QSO,null,0.8432112,0,2.527314
12069904425487194112,STAR,M1 (204445),-0.0001376953,0,2.606235
12069904700365101056,QSO,BROADLINE,2.704988,0,12.21184
12069904975243008000,STAR,K5Ve (118100),-8.485688E-06,0,5.255064
12069905799876728832,QSO,BROADLINE,1.379696,0,6.995993
12069906074754635776,STAR,F2V (33256),-0.0001892811,0,8.544786
12069906349632542720,QSO,BROADLINE,2.170853,0,1.861498
12069906624510449664,QSO,BROADLINE,1.860638,0,2.468704
11514838794634549248,QSO,null,2.091047,0,2.684836
